;Distance [m];Latitude;Longitude;IRI(1);IRI(17);AVG IRI
1252;12520.0;56.220252583000004;8.846507292;0.610584766;0.624240482;0.617412624
1253;12530.0;56.220299133999994;8.846367459;0.88493561;0.8115619479999999;0.848248779
1254;12540.0;56.220345503000004;8.846227431;0.7713714009999999;0.626848748;0.6991100745
1255;12550.0;56.220391123;8.846086997999999;0.520726458;0.68942799;0.605077224
1256;12560.0;56.220435778;8.845947846;0.6341014460000001;0.707611131;0.6708562885
1257;12570.0;56.22048066;8.845806948;0.563358337;0.6662801620000001;0.6148192495
1258;12580.0;56.220525238;8.845665972;0.637826405;0.520599231;0.579212818
1259;12590.0;56.220569481999995;8.845524656;0.6799471159999999;0.621951622;0.6509493689999999
1260;12600.0;56.220613466;8.845382982;0.5917175929999999;0.72852218;0.6601198865
1261;12610.0;56.22065718;8.845241167000001;0.8498948479999999;0.610053925;0.7299743864999999
1262;12620.0;56.220700646000004;8.8450988;0.914675983;0.976828145;0.945752064
1263;12630.0;56.220743903999995;8.844955718;1.104443235;1.235807369;1.170125302
1264;12640.0;56.220786805;8.844812288;0.837892654;0.927820095;0.8828563745
1265;12650.0;56.220829071000004;8.844669928;0.503196158;0.7755730390000001;0.6393845985
1266;12660.0;56.220871451;8.844525968;0.606169606;1.165147732;0.8856586690000001
1267;12670.0;56.220913381;8.844381611000001;0.669292158;0.687909019;0.6786005884999999
1268;12680.0;56.22095457;8.844237196;0.603908197;0.76285875;0.6833834735
1269;12690.0;56.220995451;8.844092499;0.60206991;0.5992528779999999;0.600661394
1270;12700.0;56.221036166000005;8.843948037;0.736246477;0.738030823;0.73713865
1271;12710.0;56.221076479;8.843803498;0.6047996729999999;0.5800357420000001;0.5924177075
1272;12720.0;56.221116443;8.843658339;0.45538235299999996;0.613532144;0.5344572485
1273;12730.0;56.221156189;8.843512667;0.495773632;0.662715875;0.5792447535
1274;12740.0;56.22119529;8.843368244;0.5102970139999999;0.508109213;0.5092031134999999
1275;12750.0;56.22123459;8.843221333999999;0.64474549;0.6747306259999999;0.659738058
1276;12760.0;56.221273596;8.843074117;1.041284254;0.913914745;0.9775994995
1277;12770.0;56.221312195;8.842926875;0.5630610779999999;0.698270554;0.630665816
1278;12780.0;56.221350464;8.842780446;0.693943616;0.862464628;0.778204122
1279;12790.0;56.221388741999995;8.842634026;0.471788834;0.408066704;0.43992776899999997
1280;12800.0;56.22142658;8.842486464;0.709670514;1.005008361;0.8573394375000001
1281;12810.0;56.221464206;8.842338726;0.6156450760000001;0.863025725;0.7393354005
1282;12820.0;56.221502083000004;8.8421909;0.799072153;0.9935241359999999;0.8962981445
1283;12830.0;56.221540425;8.842043262;0.685862635;0.857147007;0.771504821
1284;12840.0;56.221578136000005;8.841896903;1.26525734;1.4609324;1.3630948699999998
1285;12850.0;56.221614773999995;8.84174849;0.573037945;0.628932158;0.6009850515
1286;12860.0;56.221651052;8.841600032;0.672682228;0.8489651859999999;0.7608237069999999
1287;12870.0;56.221687487;8.841451532999999;0.527718633;1.262956757;0.895337695
1288;12880.0;56.221724404;8.841303465;0.593142662;1.042775562;0.817959112
1289;12890.0;56.221761535;8.84115557;0.475734121;0.7067430090000001;0.591238565
1290;12900.0;56.22179853;8.841008094;0.866318857;0.697680649;0.781999753
1291;12910.0;56.221835561999995;8.840860839;1.381472045;1.381474598;1.3814733215000001
1292;12920.0;56.221872559;8.84071344;1.234559205;1.420716263;1.327637734
1293;12930.0;56.221909185;8.84056766;0.878720796;1.395607417;1.1371641065
1294;12940.0;56.221946177;8.840420395;0.961029493;1.03786031;0.9994449015
1295;12950.0;56.221982725;8.840271761;0.9820675879999999;1.303244644;1.142656116
1296;12960.0;56.222019018999994;8.840122997;1.302599254;1.49758552;1.400092387
1297;12970.0;56.222055531;8.839974802;1.18254161;1.118078379;1.1503099945
1298;12980.0;56.222092466999996;8.839827664;0.778856401;1.256804021;1.017830211
1299;12990.0;56.222129466999995;8.839680578;0.567773902;1.076898091;0.8223359964999999
1300;13000.0;56.222166406999996;8.839531881000001;0.99968258;1.268589783;1.1341361815
1301;13010.0;56.222203406999995;8.839383339;0.643378332;0.945521851;0.7944500915
1302;13020.0;56.22224003;8.839236769;0.576671006;0.8344502890000001;0.7055606475
1303;13030.0;56.222277001;8.839089469;1.000731258;0.9613944090000001;0.9810628335
1304;13040.0;56.222314061999995;8.838942097;0.580041723;0.728980546;0.6545111345
1305;13050.0;56.222351232;8.838794177999999;0.9941796890000001;1.0634828159999998;1.0288312524999998
1306;13060.0;56.222388242;8.838646113;0.6634559329999999;0.8643555409999999;0.763905737
1307;13070.0;56.222425159;8.838497928999999;0.777925677;0.739443964;0.7586848205000001
1308;13080.0;56.22246212899999;8.838349993;0.928180839;1.000216953;0.9641988960000001
1309;13090.0;56.222499076999995;8.838201923;0.67071053;0.868091442;0.769400986
1310;13100.0;56.222535826000005;8.838054068;0.651449353;0.687613996;0.6695316745
1311;13110.0;56.222572873000004;8.837906452999999;0.915929054;1.13497972;1.025454387
1312;13120.0;56.22260991899999;8.837759901;0.573954753;0.739712942;0.6568338475
1313;13130.0;56.222647452;8.837611685;0.94372907;0.764620654;0.854174862
1314;13140.0;56.222685016999996;8.837463484;0.9033791809999999;1.0311456479999999;0.9672624145
1315;13150.0;56.22272245600001;8.837316578;0.955123279;1.181648778;1.0683860285
1316;13160.0;56.222760078;8.837169824;0.44934036;0.651879075;0.5506097175
1317;13170.0;56.22279849;8.837022838;0.38101461299999995;0.419369558;0.40019208549999996
1318;13180.0;56.222837416000004;8.836875927000001;0.582475533;0.845973077;0.714224305
1319;13190.0;56.22287629;8.836728962999999;0.554585626;0.6867986009999999;0.6206921135
1320;13200.0;56.222914513;8.836582574;0.356025934;0.637222568;0.49662425099999996
1321;13210.0;56.222952425;8.836437682;0.390848696;0.682674166;0.536761431
1322;13220.0;56.222991081;8.836291499;0.6810492579999999;0.989906209;0.8354777335
1323;13230.0;56.223030046999995;8.836145721;0.665222205;0.73567748;0.7004498425
1324;13240.0;56.2230691;8.835999955;0.678182596;0.9197447609999999;0.7989636784999999
1325;13250.0;56.22310794;8.83585461;0.5225669;0.678607953;0.6005874265
1326;13260.0;56.223147077;8.835709521;0.540782129;0.49861879200000003;0.5197004605
1327;13270.0;56.223186557;8.835563741;0.507052755;0.545570509;0.5263116320000001
1328;13280.0;56.223226198999996;8.835417831;0.590248013;0.637324817;0.613786415
1329;13290.0;56.223266041;8.835272115;0.507209845;0.50767107;0.5074404575
1330;13300.0;56.223305795;8.835128977;0.496892335;0.44435862299999995;0.47062547899999996
1331;13310.0;56.223346254;8.834984657;0.509484552;0.741397475;0.6254410134999999
1332;13320.0;56.22338608;8.834840481;0.888534055;1.0117400109999999;0.950137033
1333;13330.0;56.22342574100001;8.834696674;0.726385488;0.769800997;0.7480932425
1334;13340.0;56.223465632;8.834552637;0.591220787;0.922465565;0.7568431760000001
1335;13350.0;56.223505855;8.834408062;0.5665681779999999;0.542008972;0.554288575
1336;13360.0;56.223546297;8.834263685;0.9830485659999999;1.0244243659999999;1.0037364659999999
1337;13370.0;56.22358654600001;8.834119483;0.7507735259999999;0.994659139;0.8727163325
1338;13380.0;56.223626894;8.833975696;0.601186082;0.7187263559999999;0.6599562189999999
1339;13390.0;56.22366768;8.833832171000001;1.181486014;1.26765575;1.224570882
1340;13400.0;56.223708875;8.833691035;1.35265582;1.57951633;1.466086075
1341;13410.0;56.22375065;8.83354862;1.115952796;2.013980029;1.5649664125
1342;13420.0;56.223793245;8.833405424;1.9183238009999999;1.9411512380000002;1.9297375195000002
1343;13430.0;56.223836246000005;8.833262376;0.962698836;0.944010813;0.9533548245
1344;13440.0;56.223879472;8.833119245;0.7118296909999999;0.7188984359999999;0.7153640634999999
1345;13450.0;56.223922937;8.832976192;0.7283113720000001;0.720359815;0.7243355935
1346;13460.0;56.223966764;8.832833498;0.583646763;0.640652976;0.6121498695
1347;13470.0;56.224010715;8.83269052;0.8651977359999999;0.929028526;0.897113131
1348;13480.0;56.224054953999996;8.832547945;0.607125696;0.849823874;0.728474785
1349;13490.0;56.224099027;8.832407168;0.44509705299999996;0.514732659;0.47991485599999995
1350;13500.0;56.224143767;8.832265922000001;0.6949169070000001;0.782035732;0.7384763195
1351;13510.0;56.224188745;8.83212492;0.379617374;0.577140888;0.47837913099999996
1352;13520.0;56.224234001999996;8.831984086;0.734401348;0.909638712;0.82202003
1353;13530.0;56.22427951;8.831843702999999;1.092849604;1.069434175;1.0811418895
1354;13540.0;56.224325548;8.831703186;0.875758322;1.417850859;1.1468045905
1355;13550.0;56.224372371;8.831562655;0.611156652;0.684758891;0.6479577715
1356;13560.0;56.224419295;8.831422233;0.833992016;1.338292616;1.0861423159999999
1357;13570.0;56.224465583999994;8.831281535;0.6778364859999999;0.789583698;0.7337100919999999
1358;13580.0;56.224511765;8.83114102;0.7722089320000001;0.627688099;0.6999485155
1359;13590.0;56.224557683;8.831002076;1.086021873;1.44343082;1.2647263464999998
1360;13600.0;56.224604496000005;8.830862676;1.011401744;0.84927352;0.9303376320000001
1361;13610.0;56.224651547;8.830723536;0.608507514;0.520429538;0.564468526
1362;13620.0;56.224698437;8.830583698;0.754759697;0.874355973;0.814557835
1363;13630.0;56.22474544600001;8.830444122000001;0.6799875129999999;1.019134345;0.849560929
1364;13640.0;56.224792643;8.830304775;0.61616272;0.553223129;0.5846929245000001
1365;13650.0;56.22484017399999;8.830166297;0.7459688609999999;0.645243095;0.6956059779999999
1366;13660.0;56.224888158999995;8.830028328;0.887469886;0.782267611;0.8348687484999999
1367;13670.0;56.22493703600001;8.829890267;0.625360362;0.702507786;0.6639340739999999
1368;13680.0;56.224985653999994;8.829753926;0.437680329;0.83266174;0.6351710345
1369;13690.0;56.225034738000005;8.829616287999999;0.487485735;0.949849485;0.71866761
1370;13700.0;56.225083735;8.829479196;0.512686161;0.498348301;0.505517231
1371;13710.0;56.225132908;8.829342309;0.772024368;1.02908058;0.9005524739999999
1372;13720.0;56.22518242;8.829205071;0.293806893;0.5039863410000001;0.398896617
1373;13730.0;56.225232143;8.829068238;0.6797199620000001;1.067841098;0.87378053
1374;13740.0;56.225281875;8.82893183;0.680281927;1.77583356;1.2280577435
1375;13750.0;56.225331523;8.828796314;0.610676962;0.712353262;0.661515112
1376;13760.0;56.225381247;8.828660888;0.33998609799999996;0.419759801;0.37987294949999995
1377;13770.0;56.225431002;8.828525821;1.038617441;0.870064811;0.954341126
1378;13780.0;56.225481357;8.828389643;0.880690709;1.002991337;0.941841023
1379;13790.0;56.225531354;8.828253843999999;0.43862655799999994;0.60493671;0.521781634
1380;13800.0;56.225580943999994;8.828118939;0.508240748;0.692220067;0.6002304075
1381;13810.0;56.225630765;8.827984311;0.549605325;0.538302882;0.5439541035
1382;13820.0;56.22568158;8.827849642999999;0.693497246;1.025730152;0.859613699
1383;13830.0;56.22573268399999;8.827715521;0.574396814;0.706852258;0.640624536
1384;13840.0;56.225783765;8.827581432;0.7192011540000001;0.813248394;0.7662247740000001
1385;13850.0;56.225834772;8.827447745;0.6307182610000001;1.225414206;0.9280662335000001
1386;13860.0;56.22588600899999;8.827314104;0.6860634040000001;1.404846185;1.0454547945000001
1387;13870.0;56.225937851000005;8.827182333;0.503740313;0.646488037;0.575114175
1388;13880.0;56.225990296000006;8.827049322999999;0.511413669;1.262125956;0.8867698125
1389;13890.0;56.226042373999995;8.826916051;0.976022473;1.03046456;1.0032435165
1390;13900.0;56.226094146;8.826782996;0.970155213;1.727441339;1.3487982760000001
1391;13910.0;56.22614599600001;8.826649817;0.604519449;0.603699285;0.604109367
1392;13920.0;56.226197743;8.826516747000001;0.8359971890000001;1.165058288;1.0005277385
1393;13930.0;56.226249525;8.826383722000001;0.8002414090000001;0.60836635;0.7043038795000001
1394;13940.0;56.226301551999995;8.826250506000001;0.53065254;0.667347981;0.5990002605
1395;13950.0;56.226353859;8.826117666;0.47612429799999995;0.6829821690000001;0.5795532335
1396;13960.0;56.226405848999995;8.825986195;0.577649712;0.721998233;0.6498239725
1397;13970.0;56.226458728999994;8.825854062000001;0.621654733;0.720529113;0.671091923
1398;13980.0;56.226511746999996;8.825722108999999;0.908328719;0.9935709159999999;0.9509498175
1399;13990.0;56.226564403000005;8.825590206000001;0.69988979;0.830369322;0.765129556
1400;14000.0;56.226616801999995;8.825458716;0.520345716;0.6025405189999999;0.5614431175
1401;14010.0;56.22666926;8.825326945;0.617179106;0.950974898;0.7840770020000001
1402;14020.0;56.226722319;8.825195157000001;0.555921483;1.098485849;0.827203666
1403;14030.0;56.226775468;8.825063488;0.403913488;0.659706479;0.5318099835
1404;14040.0;56.22682904;8.824932353;0.837078352;0.905750886;0.8714146190000001
1405;14050.0;56.226882348000004;8.824803232999999;0.7900467;1.04152328;0.91578499
1406;14060.0;56.226936096;8.824672487;0.677375305;0.7024483859999999;0.6899118455
1407;14070.0;56.226989191;8.824541331;0.6891851059999999;0.7527130190000001;0.7209490625
1408;14080.0;56.227042365;8.824410279;0.682753735;0.935625921;0.809189828
1409;14090.0;56.22709546;8.824279414;0.683120897;0.578562615;0.6308417559999999
1410;14100.0;56.227148585;8.824149058;0.719018093;0.672777251;0.695897672
1411;14110.0;56.227201998999995;8.824018504;0.671852097;0.75357227;0.7127121835000001
1412;14120.0;56.227256392;8.823888038;0.591751879;0.618844281;0.6052980800000001
1413;14130.0;56.227310922;8.823757757000001;0.947593688;1.001926753;0.9747602205
1414;14140.0;56.227365405;8.823627165;0.392250709;0.637518391;0.51488455
1415;14150.0;56.227419335;8.8234981;0.547757316;0.6113868720000001;0.579572094
1416;14160.0;56.227473808;8.823367682;0.41382205299999997;0.6794633309999999;0.5466426919999999
1417;14170.0;56.227528189;8.823238046;0.439220545;0.536508037;0.48786429100000006
1418;14180.0;56.227582653;8.823108524;0.52428039;0.69679353;0.61053696
1419;14190.0;56.227636866000005;8.822979193;0.616590423;0.7218392309999999;0.669214827
1420;14200.0;56.22769117;8.822850505;0.622057454;0.6009301570000001;0.6114938055000001
1421;14210.0;56.227745776000006;8.822721804;0.642187676;0.734179768;0.688183722
1422;14220.0;56.227800656999996;8.822593219;0.754912687;0.808578296;0.7817454915
1423;14230.0;56.227855659;8.822464802;0.404445399;0.526939124;0.4656922615
1424;14240.0;56.227910515;8.822337844;0.571747358;0.7409194729999999;0.6563334155
1425;14250.0;56.227966099;8.822210046;0.7954583820000001;0.876149293;0.8358038375000001
1426;14260.0;56.228021696999996;8.822082193;0.754985713;0.891590553;0.8232881329999999
1427;14270.0;56.22807722;8.821954989;0.591012591;0.71708102;0.6540468054999999
1428;14280.0;56.228132848;8.821827934;0.514814622;0.640658188;0.577736405
1429;14290.0;56.228188362;8.821700403;0.601698176;0.777092142;0.689395159
1430;14300.0;56.228243976;8.821573254;0.37310199299999997;0.468304386;0.42070318949999996
1431;14310.0;56.228299827;8.82144588;0.62270414;0.597948701;0.6103264205
1432;14320.0;56.228356053999995;8.821318575;1.06139015;1.184846898;1.1231185240000001
1433;14330.0;56.228411861000005;8.821192755;0.43093370200000003;0.7765524;0.603743051
1434;14340.0;56.228468533999994;8.821065798;1.039324699;1.24379827;1.1415614845
1435;14350.0;56.228525411999996;8.820939394;0.874219273;1.198610519;1.0364148960000001
1436;14360.0;56.228582368999994;8.820813353;0.7018274259999999;0.759544698;0.730686062
1437;14370.0;56.228639146999996;8.820688484;0.38317252700000004;1.007360202;0.6952663645000001
1438;14380.0;56.228695984;8.820563701000001;0.569380974;0.922997747;0.7461893605000001
1439;14390.0;56.228753191;8.820438542;0.35428538200000004;0.696414166;0.5253497739999999
1440;14400.0;56.228810608;8.820313811;0.466418722;0.747946425;0.6071825735
1441;14410.0;56.228868113999994;8.820189087000001;0.448265859;0.673628485;0.560947172
1442;14420.0;56.228925565;8.820064873;0.46135403700000005;1.086406308;0.7738801725
1443;14430.0;56.228982495;8.819941992;0.656485432;0.82619807;0.741341751
1444;14440.0;56.229039977;8.819816883;0.704162528;1.043066104;0.8736143160000001
1445;14450.0;56.229097476999996;8.819691917;0.8153391;0.8661016159999999;0.840720358
1446;14460.0;56.229155228;8.819567101;0.651570238;0.746332077;0.6989511575
1447;14470.0;56.229213423000004;8.819443328;0.806944916;1.018085524;0.91251522
1448;14480.0;56.229271711;8.819319698;0.611679331;0.807585352;0.7096323415000001
1449;14490.0;56.229329362;8.819195449;1.0652884;1.296234956;1.180761678
1450;14500.0;56.229387001999996;8.81907159;0.780754585;1.08920692;0.9349807525
1451;14510.0;56.229444915;8.818947693;0.72341389;0.904165145;0.8137895175000001
1452;14520.0;56.229502624;8.818825542;0.7545581240000001;0.764059962;0.759309043
1453;14530.0;56.229561061000005;8.818702409;0.744082991;0.772449505;0.758266248
1454;14540.0;56.229620441;8.818579328;0.513523229;0.871026486;0.6922748575
1455;14550.0;56.229680116000004;8.81845679;0.482483076;0.957057884;0.71977048
1456;14560.0;56.229739757;8.818334663;0.563988411;0.716337248;0.6401628294999999
1457;14570.0;56.229799288;8.818213992999999;0.548693515;0.571634081;0.560163798
1458;14580.0;56.229859101;8.818093776;0.759811702;0.83915568;0.799483691
1459;14590.0;56.229919197;8.817972245;0.582339862;0.8435053929999999;0.7129226275
1460;14600.0;56.229979522;8.817851159;1.2728934570000001;1.078010348;1.1754519025
1461;14610.0;56.230040123;8.817730527;0.84848428;0.802627165;0.8255557225
1462;14620.0;56.230100438;8.817612385;0.808167297;0.76676255;0.7874649235
1463;14630.0;56.230161572;8.817493407999999;0.669950945;1.042010401;0.8559806729999999
1464;14640.0;56.230222505;8.817373149;0.457308572;0.748131071;0.6027198215
1465;14650.0;56.230283546;8.817253288;0.684442309;0.5981031179999999;0.6412727135
1466;14660.0;56.230344808999995;8.817133881;0.556088802;1.11183475;0.833961776
1467;14670.0;56.230406402;8.817015904;0.7186625209999999;0.9569988140000001;0.8378306675
1468;14680.0;56.230468223;8.816898334;0.966139168;0.8965017009999999;0.9313204344999999
1469;14690.0;56.23053044;8.81678012;0.8736652970000001;0.831230602;0.8524479495
1470;14700.0;56.230592773999994;8.81666232;0.5861459689999999;0.817482857;0.7018144129999999
1471;14710.0;56.230654735;8.816545899;0.510298672;0.565688405;0.5379935385
1472;14720.0;56.23071766;8.816429333;1.7670052669999998;1.177312329;1.472158798
1473;14730.0;56.23078077;8.816313091;0.744077917;0.508431706;0.6262548115
1474;14740.0;56.230843713;8.816196112;0.42810263600000004;0.5823829660000001;0.5052428010000001
1475;14750.0;56.230906753999996;8.816079611000001;0.409286493;0.638166792;0.5237266425
1476;14760.0;56.230969771999995;8.815963024;0.574597646;0.5353882;0.5549929229999999
1477;14770.0;56.231032747;8.815847016000001;0.568373449;0.658885335;0.613629392
1478;14780.0;56.23109593;8.815731373;0.352176252;0.443109356;0.397642804
1479;14790.0;56.231160061000004;8.815615389;0.639794102;0.645224696;0.6425093989999999
1480;14800.0;56.231223873000005;8.815501402999999;0.675486694;0.622276465;0.6488815795
1481;14810.0;56.231288657;8.815386532;0.646587085;0.510277008;0.5784320464999999
1482;14820.0;56.231353725;8.815272517;0.824370446;1.07510635;0.949738398
1483;14830.0;56.231418958999996;8.81515881;1.017201768;1.2342872040000001;1.125744486
1484;14840.0;56.231483952;8.815045634;1.089771155;1.3852861580000002;1.2375286565
1485;14850.0;56.231549085;8.814933071;0.45887506299999997;0.6767213870000001;0.567798225
1486;14860.0;56.23161424;8.814820414;0.5256243620000001;0.73973082;0.632677591
1487;14870.0;56.231679386;8.814708269;0.504664012;0.700755389;0.6027097005
1488;14880.0;56.23174468;8.814596061;0.609846829;0.792173228;0.7010100285
1489;14890.0;56.231810543;8.814484973999999;0.694943158;0.758961129;0.7269521434999999
1490;14900.0;56.231875857;8.814375218;0.8287803229999999;1.046680737;0.93773053
1491;14910.0;56.231941834;8.814264396;0.564817156;0.8836743340000001;0.724245745
1492;14920.0;56.23200775;8.814154125;0.8773453790000001;0.927606041;0.90247571
1493;14930.0;56.232073783999994;8.814043698999999;0.794315367;1.284696421;1.039505894
1494;14940.0;56.23214015600001;8.813933508;0.482844134;0.717386772;0.600115453
1495;14950.0;56.232206683;8.813823615;0.477702096;0.545795102;0.511748599
1496;14960.0;56.232273508999995;8.813713557;0.811987474;0.863127742;0.837557608
1497;14970.0;56.232340626;8.813604111;0.694101248;0.734780955;0.7144411015
1498;14980.0;56.232408001;8.813494821;0.70490575;0.795744717;0.7503252335
1499;14990.0;56.232475051;8.813387583999999;0.36839500299999994;0.590692291;0.47954364699999996
1500;15000.0;56.232542996999996;8.813279697;0.6055501520000001;0.8006034209999999;0.7030767865
1501;15010.0;56.232611237;8.813171703;0.400519074;0.45066518899999997;0.42559213149999997
1502;15020.0;56.232679708;8.813064299;0.512838704;0.467882397;0.4903605505
1503;15030.0;56.23274829100001;8.812956984;0.7096827790000001;0.484658684;0.5971707315000001
1504;15040.0;56.232816461999995;8.812850711;0.910703651;1.10438263;1.0075431405
1505;15050.0;56.23288501;8.812745227;0.9209054190000001;1.212119957;1.066512688
1506;15060.0;56.232954327;8.812640499;0.637773213;0.651881889;0.644827551
1507;15070.0;56.23302408;8.812536772;0.551922151;0.9619510920000001;0.7569366215
1508;15080.0;56.23309306;8.812433702;0.747340771;0.676146247;0.7117435089999999
1509;15090.0;56.23316217399999;8.812329754;1.150695277;1.1381234340000002;1.1444093555000001
1510;15100.0;56.233231313999994;8.812225863;0.8918286590000001;0.8534938540000001;0.8726612565
1511;15110.0;56.233300787;8.812121847;0.9348727370000001;0.8643105170000001;0.8995916270000001
1512;15120.0;56.23337056;8.812018621;0.8166075629999999;0.952599566;0.8846035644999999
1513;15130.0;56.233440473;8.811915523;0.8382558920000001;0.8150661379999999;0.826661015
1514;15140.0;56.233510242;8.811813485;0.941951752;1.381504836;1.161728294
1515;15150.0;56.233580128999996;8.811711708999999;0.665092945;0.635413098;0.6502530215
1516;15160.0;56.233650433;8.811609325;0.642668858;0.865289236;0.753979047
1517;15170.0;56.233720946999995;8.811507264;0.7017307290000001;1.118469942;0.9101003355
1518;15180.0;56.233790854;8.811406039;0.724270592;0.8412877390000001;0.7827791655
1519;15190.0;56.23386135;8.811303857;0.5530895060000001;0.9014728340000001;0.7272811700000001
1520;15200.0;56.233931983999994;8.811201986;0.43027913100000004;0.696030195;0.5631546629999999
1521;15210.0;56.23400298399999;8.811100307;0.703438425;0.872974313;0.788206369
1522;15220.0;56.234074267;8.810999551;0.361355078;0.45854911;0.409952094
1523;15230.0;56.234145508000005;8.810898965;0.8162023759999999;0.94557538;0.8808888779999999
1524;15240.0;56.234216097;8.810799276000001;0.56336231;0.779203375;0.6712828425
1525;15250.0;56.234286878999995;8.810700032;0.497546382;0.689088035;0.5933172085
1526;15260.0;56.234357961;8.810601103;0.423311929;0.65804755;0.5406797395
1527;15270.0;56.234428533;8.810504021;0.42809777299999996;0.697308915;0.562703344
1528;15280.0;56.234500042;8.810405962;0.573628771;0.55094176;0.5622852654999999
1529;15290.0;56.234571787;8.810308505;0.436738434;0.690959049;0.5638487415
1530;15300.0;56.234643754;8.81021158;0.360046531;0.40061354299999996;0.380330037
1531;15310.0;56.234716121000005;8.810115427000001;0.43157334399999997;0.61046644;0.521019892
1532;15320.0;56.234788696;8.810020221;0.510891835;0.688889816;0.5998908255
1533;15330.0;56.234861497;8.809924857999999;0.5227912;0.551045146;0.536918173
1534;15340.0;56.23493467;8.809830117;0.36656834200000005;0.60052861;0.48354847600000006
1535;15350.0;56.235008003999994;8.809735779;0.686208644;0.7369728790000001;0.7115907615000001
1536;15360.0;56.23508107;8.809642113999999;0.822687645;0.7673610270000001;0.795024336
1537;15370.0;56.23515506;8.809548147000001;0.38794171200000005;0.5676873729999999;0.4778145425
1538;15380.0;56.235229097;8.809454074;0.7151279220000001;0.955603593;0.8353657575
1539;15390.0;56.235303103;8.809360645;0.550844213;0.8099412429999999;0.680392728
1540;15400.0;56.235377163;8.809267358;0.526416753;0.570758929;0.548587841
1541;15410.0;56.23545167899999;8.809174054;0.580307681;0.778243193;0.679275437
1542;15420.0;56.235526346;8.809081427;0.406027374;0.72769986;0.566863617
1543;15430.0;56.235600993;8.808988379;0.42505752399999996;0.41199466;0.418526092
1544;15440.0;56.235675563;8.808895597000001;0.58998174;0.8240846820000001;0.707033211
1545;15450.0;56.2357503;8.808803246;0.6474125;0.792483148;0.7199478239999999
1546;15460.0;56.235824146000006;8.808713401;1.037765353;0.7087959909999999;0.8732806719999999
1547;15470.0;56.235898821999996;8.808623496000001;0.634814795;1.03959422;0.8372045075
1548;15480.0;56.235973738;8.808533383;1.588165272;1.88579528;1.736980276
1549;15490.0;56.236048989;8.808443983;0.819611311;0.939213515;0.8794124130000001
1550;15500.0;56.236124403999995;8.808355031;0.665940356;0.8571707909999999;0.7615555734999999
1551;15510.0;56.236200266000004;8.808265639;0.481004675;0.7456878459999999;0.6133462605
1552;15520.0;56.236276316;8.808177112000001;0.667423561;0.663154844;0.6652892025
1553;15530.0;56.236352341999996;8.808088317000001;0.613774605;0.575223894;0.5944992495
1554;15540.0;56.23642835;8.808000137999999;0.389474562;0.357379966;0.37342726400000004
1555;15550.0;56.236503818;8.807913442;0.560696666;0.595593196;0.578144931
1556;15560.0;56.236580509;8.807826622;0.9637897990000001;1.152434851;1.058112325
1557;15570.0;56.236657361000006;8.807740717;0.46624520399999997;0.599780852;0.5330130279999999
1558;15580.0;56.23673389100001;8.807654284;0.4029726;0.34228532;0.37262896
1559;15590.0;56.236810078000005;8.807568107;0.394589539;0.6580428220000001;0.5263161805000001
1560;15600.0;56.236886333;8.807481653;0.55867084;0.571260377;0.5649656085
1561;15610.0;56.236963161000006;8.807396042;1.163523702;1.075217245;1.1193704735
1562;15620.0;56.237040056000005;8.807310621000001;0.9544660290000001;1.150981665;1.052723847
1563;15630.0;56.237116862;8.80722503;0.661848906;0.539092131;0.6004705185
1564;15640.0;56.237193663999996;8.807140245;0.81752066;0.880149452;0.848835056
1565;15650.0;56.237269857;8.807056272999999;0.643145775;0.70171952;0.6724326475
1566;15660.0;56.237347315;8.80697271;0.49532392399999997;0.712868077;0.6040960005
1567;15670.0;56.237424863;8.806889415;0.424140742;0.573381593;0.4987611675
1568;15680.0;56.237502376;8.806806342;0.752980339;0.973869388;0.8634248635
1569;15690.0;56.237579907;8.806724238;0.7627067340000001;1.076313724;0.9195102290000001
1570;15700.0;56.23765748100001;8.806641834;0.8065198570000001;0.35918528899999996;0.582852573
1571;15710.0;56.237734967;8.806559596;0.74145864;0.555720815;0.6485897275
1572;15720.0;56.237812526999996;8.806477617;0.9618219;0.87914007;0.920480985
1573;15730.0;56.237890519;8.80639546;0.814009401;0.839319933;0.826664667
1574;15740.0;56.237967999;8.806314852;0.772610782;0.759159762;0.765885272
1575;15750.0;56.238046188999995;8.80623324;0.8041822259999999;1.234257203;1.0192197145
1576;15760.0;56.238123836999996;8.806152376;0.760105266;0.7724616320000001;0.766283449
1577;15770.0;56.238201486;8.806071515;0.724083134;0.7820530179999999;0.7530680759999999
1578;15780.0;56.238279586000004;8.80598968;0.8375489309999999;0.676930625;0.757239778
1579;15790.0;56.238357897;8.805908184;0.5447809029999999;0.5104720429999999;0.527626473
1580;15800.0;56.238436057;8.805826613999999;0.649182877;0.709293952;0.6792384145
1581;15810.0;56.238513706000006;8.805746416;0.399463759;0.5676659860000001;0.4835648725
1582;15820.0;56.238591369;8.805666267000001;0.4312302;0.711434282;0.571332241
1583;15830.0;56.238668649;8.805586447;0.495702226;0.626529946;0.561116086
1584;15840.0;56.238746856000006;8.805506348;0.663712054;0.565702712;0.614707383
1585;15850.0;56.238825256000005;8.805425845;1.044081091;0.680433735;0.862257413
1586;15860.0;56.238904038;8.805345672;0.71611384;0.6093113139999999;0.662712577
