Distance [m];Tid [s];Latitude;Longitude;IRI(1);IRI(17); HÃ¸jde [m]; Geoide hÃ¸jde [m]; DOP; Satellitter; Fixtype; GPStid; Metode; Vcar [rad]
10350.000000000; 428.016150000; 56.206239339; 8.870618264; 0.774748911; 1.278080798; 32.000000000; 42.099998474; 0.699999988; 15; 2; 113016.000000000; 0; -0.638111591
10360.000000000; 428.419010000; 56.206311826; 8.870521458; 0.835537972; 1.209907085; 31.799999237; 42.099998474; 0.699999988; 15; 2; 113017.000000000; 0; -0.629317343
10370.000000000; 428.821900000; 56.206385061; 8.870425487; 0.673134656; 0.757565302; 31.799999237; 42.099998474; 0.699999988; 15; 2; 113017.000000000; 0; -0.630239844
10380.000000000; 429.225070000; 56.206458270; 8.870329451; 0.386190423; 0.442514025; 31.799999237; 42.099998474; 0.699999988; 15; 2; 113017.000000000; 0; -0.630450666
10390.000000000; 429.628210000; 56.206531120; 8.870232582; 0.783994259; 0.858346812; 31.600000381; 42.099998474; 0.699999988; 15; 2; 113018.000000000; 0; -0.641568363
10400.000000000; 430.027210000; 56.206602932; 8.870136185; 0.824795815; 1.134115932; 31.600000381; 42.099998474; 0.699999988; 15; 2; 113018.000000000; 0; -0.641055942
10410.000000000; 430.430300000; 56.206675521; 8.870038782; 0.942476900; 0.978183385; 31.399999619; 42.099998474; 0.699999988; 15; 2; 113019.000000000; 0; -0.632834435
10420.000000000; 430.833350000; 56.206748804; 8.869942124; 0.820727190; 0.953657114; 31.399999619; 42.099998474; 0.699999988; 15; 2; 113019.000000000; 0; -0.633136332
10430.000000000; 431.236700000; 56.206822050; 8.869845376; 0.593715606; 0.882564967; 31.399999619; 42.099998474; 0.699999988; 15; 2; 113019.000000000; 0; -0.634127855
10440.000000000; 431.640020000; 56.206894948; 8.869748556; 0.734597073; 0.973367100; 31.200000763; 42.099998474; 0.699999988; 15; 2; 113020.000000000; 0; -0.637176394
10450.000000000; 432.043400000; 56.206967538; 8.869651821; 0.749402597; 0.680587223; 31.200000763; 42.099998474; 0.699999988; 15; 2; 113020.000000000; 0; -0.638342738
10460.000000000; 432.446580000; 56.207040039; 8.869554827; 0.846828145; 0.919186656; 31.100000381; 42.099998474; 0.699999988; 15; 2; 113021.000000000; 0; -0.646668315
10470.000000000; 432.849750000; 56.207111914; 8.869457333; 0.963850782; 1.304218470; 31.100000381; 42.099998474; 0.699999988; 15; 2; 113021.000000000; 0; -0.645811141
10480.000000000; 433.253100000; 56.207183848; 8.869359975; 1.061161235; 1.075255521; 31.100000381; 42.099998474; 0.699999988; 15; 2; 113021.000000000; 0; -0.644916832
10490.000000000; 433.652240000; 56.207255413; 8.869264232; 0.492435632; 0.746735457; 30.799999237; 42.099998474; 0.699999988; 15; 2; 113022.000000000; 0; -0.635045886
10500.000000000; 434.055350000; 56.207327956; 8.869168204; 0.730523967; 0.904820988; 30.799999237; 42.099998474; 0.699999988; 15; 2; 113022.000000000; 0; -0.634207606
10510.000000000; 434.458300000; 56.207400522; 8.869072014; 0.907160504; 0.921487707; 30.500000000; 42.099998474; 0.699999988; 15; 2; 113023.000000000; 0; -0.641470373
10520.000000000; 434.861010000; 56.207472979; 8.868974717; 0.542971515; 0.874800703; 30.500000000; 42.099998474; 0.699999988; 15; 2; 113023.000000000; 0; -0.641429126
10530.000000000; 435.263590000; 56.207545454; 8.868877488; 0.713789209; 1.127273026; 30.500000000; 42.099998474; 0.699999988; 15; 2; 113023.000000000; 0; -0.640735507
10540.000000000; 435.665980000; 56.207617900; 8.868780553; 0.850682197; 1.202761294; 30.299999237; 42.099998474; 0.699999988; 15; 2; 113024.000000000; 0; -0.638130724
10550.000000000; 436.068380000; 56.207690333; 8.868684013; 0.600524304; 1.033480737; 30.299999237; 42.099998474; 0.699999988; 15; 2; 113024.000000000; 0; -0.637670755
10560.000000000; 436.470970000; 56.207762793; 8.868587396; 0.766786919; 0.777912730; 30.000000000; 42.099998474; 0.699999988; 15; 2; 113025.000000000; 0; -0.637750149
10570.000000000; 436.873650000; 56.207835289; 8.868490802; 1.373388335; 0.984632996; 30.000000000; 42.099998474; 0.699999988; 15; 2; 113025.000000000; 0; -0.637742281
10580.000000000; 437.276420000; 56.207907778; 8.868394193; 0.847820267; 1.109971840; 30.000000000; 42.099998474; 0.699999988; 15; 2; 113025.000000000; 0; -0.638056457
10590.000000000; 437.675410000; 56.207979614; 8.868298772; 0.710959983; 1.128624146; 29.700000763; 42.099998474; 0.699999988; 15; 2; 113026.000000000; 0; -0.634355843
10600.000000000; 438.078710000; 56.208052212; 8.868202710; 0.832175422; 1.012966028; 29.700000763; 42.099998474; 0.699999988; 15; 2; 113026.000000000; 0; -0.634574473
10610.000000000; 438.482210000; 56.208124816; 8.868106377; 1.814815736; 2.013393275; 29.500000000; 42.099998474; 0.699999988; 15; 2; 113027.000000000; 0; -0.637417912
10620.000000000; 438.885890000; 56.208197525; 8.868009528; 0.813105963; 1.022258315; 29.500000000; 42.099998474; 0.699999988; 15; 2; 113027.000000000; 0; -0.637838960
10630.000000000; 439.289920000; 56.208270214; 8.867912631; 1.120150779; 1.290651782; 29.500000000; 42.099998474; 0.699999988; 15; 2; 113027.000000000; 0; -0.638281167
10640.000000000; 439.694030000; 56.208342959; 8.867815690; 1.464438762; 1.651699112; 29.200000763; 42.099998474; 0.699999988; 15; 2; 113028.000000000; 0; -0.637119770
10650.000000000; 440.098150000; 56.208415678; 8.867718779; 0.884357156; 1.082348098; 29.200000763; 42.099998474; 0.699999988; 15; 2; 113028.000000000; 0; -0.638474166
10660.000000000; 440.501940000; 56.208488344; 8.867621804; 0.961180562; 1.076774494; 29.100000381; 42.099998474; 0.699999988; 15; 2; 113029.000000000; 0; -0.634527326
10670.000000000; 440.905710000; 56.208560996; 8.867525621; 2.415416068; 2.529374172; 29.100000381; 42.099998474; 0.699999988; 15; 2; 113029.000000000; 0; -0.634595692
10680.000000000; 441.305310000; 56.208632933; 8.867430442; 0.783235874; 1.047970160; 29.100000381; 42.099998474; 0.699999988; 15; 2; 113029.000000000; 0; -0.634286642
10690.000000000; 441.708690000; 56.208705556; 8.867333308; 0.496510451; 0.741443796; 28.899999619; 42.099998474; 0.699999988; 15; 2; 113030.000000000; 0; -0.640918434
10700.000000000; 442.111970000; 56.208778143; 8.867235913; 0.345213072; 0.544108224; 28.899999619; 42.099998474; 0.699999988; 15; 2; 113030.000000000; 0; -0.641251445
10710.000000000; 442.515100000; 56.208850710; 8.867138381; 0.480923081; 0.634554472; 28.700000763; 42.099998474; 0.699999988; 15; 2; 113031.000000000; 0; -0.640585065
10720.000000000; 442.918190000; 56.208923264; 8.867041051; 0.477194780; 0.626584347; 28.700000763; 42.099998474; 0.699999988; 15; 2; 113031.000000000; 0; -0.641360641
10730.000000000; 443.321210000; 56.208995793; 8.866943659; 0.589912930; 0.604608838; 28.700000763; 42.099998474; 0.699999988; 15; 2; 113031.000000000; 0; -0.641318083
10740.000000000; 443.724110000; 56.209068258; 8.866846606; 0.677172772; 0.672572214; 28.600000381; 42.099998474; 0.699999988; 15; 2; 113032.000000000; 0; -0.638470173
10750.000000000; 444.126890000; 56.209140771; 8.866749989; 0.485031196; 0.400251141; 28.600000381; 42.099998474; 0.699999988; 15; 2; 113032.000000000; 0; -0.637081623
10760.000000000; 444.529720000; 56.209213331; 8.866653334; 0.652396486; 0.430077542; 28.399999619; 42.099998474; 0.699999988; 15; 2; 113033.000000000; 0; -0.637913644
10770.000000000; 444.932620000; 56.209285882; 8.866556706; 0.650590151; 0.639660401; 28.399999619; 42.099998474; 0.699999988; 15; 2; 113033.000000000; 0; -0.637429237
10780.000000000; 445.331710000; 56.209357685; 8.866461003; 0.415894204; 0.650658617; 28.399999619; 42.099998474; 0.699999988; 15; 2; 113033.000000000; 0; -0.638280153
10790.000000000; 445.734820000; 56.209430248; 8.866364214; 0.438238750; 0.785223753; 28.100000381; 42.099998474; 0.699999988; 15; 2; 113034.000000000; 0; -0.637740254
10800.000000000; 446.137890000; 56.209502797; 8.866267498; 0.721580599; 1.112525382; 28.100000381; 42.099998474; 0.699999988; 15; 2; 113034.000000000; 0; -0.638169885
10810.000000000; 446.541020000; 56.209575326; 8.866170389; 1.099599578; 1.308680366; 28.000000000; 42.099998474; 0.699999988; 15; 2; 113035.000000000; 0; -0.642481983
10820.000000000; 446.944090000; 56.209647871; 8.866072945; 0.810077507; 0.625932823; 28.000000000; 42.099998474; 0.699999988; 15; 2; 113035.000000000; 0; -0.640814483
10830.000000000; 447.347410000; 56.209720483; 8.865975663; 0.698602583; 0.940059152; 28.000000000; 42.099998474; 0.699999988; 15; 2; 113035.000000000; 0; -0.639987528
10840.000000000; 447.750940000; 56.209792583; 8.865878615; 0.396475254; 0.588287670; 27.899999619; 42.099998474; 0.699999988; 15; 2; 113036.000000000; 0; -0.642226875
10850.000000000; 448.154650000; 56.209864583; 8.865781800; 0.479043336; 0.475914949; 27.899999619; 42.099998474; 0.699999988; 15; 2; 113036.000000000; 0; -0.642116189
10860.000000000; 448.558560000; 56.209936822; 8.865685066; 0.729050639; 0.729743790; 27.700000763; 42.099998474; 0.699999988; 15; 2; 113037.000000000; 0; -0.634322286
10870.000000000; 448.958370000; 56.210008782; 8.865589821; 0.518990474; 0.339936001; 27.700000763; 42.099998474; 0.699999988; 15; 2; 113037.000000000; 0; -0.634584069
10880.000000000; 449.362190000; 56.210081475; 8.865493614; 0.303034152; 0.383888883; 27.700000763; 42.099998474; 0.699999988; 15; 2; 113037.000000000; 0; -0.634385169
10890.000000000; 449.765940000; 56.210154679; 8.865397876; 0.946794564; 1.052776825; 27.399999619; 42.099998474; 0.699999988; 15; 2; 113038.000000000; 0; -0.626949191
10900.000000000; 450.169510000; 56.210227996; 8.865302440; 0.870465183; 1.035129579; 27.399999619; 42.099998474; 0.699999988; 15; 2; 113038.000000000; 0; -0.626361072
10910.000000000; 450.572850000; 56.210301053; 8.865206426; 0.910428888; 1.025576239; 27.200000763; 42.099998474; 0.699999988; 15; 2; 113039.000000000; 0; -0.637420595
10920.000000000; 450.976110000; 56.210373648; 8.865109723; 1.027492382; 1.185187513; 27.200000763; 42.099998474; 0.699999988; 15; 2; 113039.000000000; 0; -0.637807727
10930.000000000; 451.379330000; 56.210446217; 8.865012959; 0.721681491; 0.946869945; 27.200000763; 42.099998474; 0.699999988; 15; 2; 113039.000000000; 0; -0.638384938
10940.000000000; 451.782550000; 56.210518769; 8.864916719; 1.635125627; 1.763298740; 27.100000381; 42.099998474; 0.699999988; 15; 2; 113040.000000000; 0; -0.634474039
10950.000000000; 452.185570000; 56.210591331; 8.864820714; 0.445992349; 0.680864178; 27.100000381; 42.099998474; 0.699999988; 15; 2; 113040.000000000; 0; -0.634376287
10960.000000000; 452.584670000; 56.210663161; 8.864724968; 0.674007818; 0.743548848; 26.899999619; 42.099998474; 0.699999988; 15; 2; 113041.000000000; 0; -0.641113877
10970.000000000; 452.987820000; 56.210735710; 8.864627648; 1.343139325; 1.272880317; 26.899999619; 42.099998474; 0.699999988; 15; 2; 113041.000000000; 0; -0.640983462
10980.000000000; 453.390720000; 56.210808253; 8.864530290; 0.690074128; 0.812611728; 26.899999619; 42.099998474; 0.699999988; 15; 2; 113041.000000000; 0; -0.641431093
10990.000000000; 453.793680000; 56.210880780; 8.864433475; 0.716351530; 0.714241483; 26.600000381; 42.099998474; 0.699999988; 15; 2; 113042.000000000; 0; -0.637804985
11000.000000000; 454.196600000; 56.210953295; 8.864336821; 0.890662568; 0.912327536; 26.600000381; 42.099998474; 0.699999988; 15; 2; 113042.000000000; 0; -0.637863874
11010.000000000; 454.599470000; 56.211025801; 8.864240043; 0.790315990; 0.807385071; 26.399999619; 42.099998474; 0.699999988; 15; 2; 113043.000000000; 0; -0.637946248
11020.000000000; 455.002210000; 56.211098305; 8.864143436; 0.577856708; 0.639286729; 26.399999619; 42.099998474; 0.699999988; 15; 2; 113043.000000000; 0; -0.637631178
11030.000000000; 455.404990000; 56.211170810; 8.864046832; 0.508303711; 0.874298654; 26.399999619; 42.099998474; 0.699999988; 15; 2; 113043.000000000; 0; -0.637735367
11040.000000000; 455.807920000; 56.211243353; 8.863950013; 1.010416230; 1.198298400; 26.299999237; 42.099998474; 0.699999988; 15; 2; 113044.000000000; 0; -0.637907863
11050.000000000; 456.211010000; 56.211315899; 8.863853334; 0.965313110; 1.065441791; 26.299999237; 42.099998474; 0.699999988; 15; 2; 113044.000000000; 0; -0.637620509
11060.000000000; 456.610130000; 56.211387761; 8.863757828; 1.421556211; 1.492336573; 26.100000381; 42.099998474; 0.699999988; 15; 2; 113045.000000000; 0; -0.633913100
11070.000000000; 457.013190000; 56.211460355; 8.863661808; 1.069172301; 0.922562864; 26.100000381; 42.099998474; 0.699999988; 15; 2; 113045.000000000; 0; -0.634538770
11080.000000000; 457.416730000; 56.211532912; 8.863565696; 1.120425614; 1.249039798; 26.100000381; 42.099998474; 0.699999988; 15; 2; 113045.000000000; 0; -0.635114610
11090.000000000; 457.820200000; 56.211605572; 8.863468848; 0.751106862; 0.848602547; 25.899999619; 42.099998474; 0.699999988; 15; 2; 113046.000000000; 0; -0.637511730
11100.000000000; 458.223760000; 56.211678193; 8.863372042; 0.707600224; 0.993748728; 25.899999619; 42.099998474; 0.699999988; 15; 2; 113046.000000000; 0; -0.638334155
11110.000000000; 458.627310000; 56.211750458; 8.863274779; 0.958029997; 1.043650775; 25.700000763; 42.099998474; 0.699999988; 15; 2; 113047.000000000; 0; -0.645178556
11120.000000000; 459.030800000; 56.211822383; 8.863177373; 0.899808834; 1.100596275; 25.700000763; 42.099998474; 0.699999988; 15; 2; 113047.000000000; 0; -0.645726740
11130.000000000; 459.433890000; 56.211894320; 8.863079783; 1.238636235; 1.372738868; 25.600000381; 42.099998474; 0.699999988; 15; 2; 113048.000000000; 0; -0.639871776
11140.000000000; 459.836750000; 56.211966892; 8.862982589; 1.397476492; 1.680510527; 25.600000381; 42.099998474; 0.699999988; 15; 2; 113048.000000000; 0; -0.640646875
11150.000000000; 460.235860000; 56.212038680; 8.862886212; 1.502689728; 1.570043047; 25.600000381; 42.099998474; 0.699999988; 15; 2; 113048.000000000; 0; -0.642113924
11160.000000000; 460.638470000; 56.212110863; 8.862788492; 0.845436440; 0.972547317; 25.200000763; 42.099998474; 0.699999988; 15; 2; 113049.000000000; 0; -0.647160769
11170.000000000; 461.041430000; 56.212182701; 8.862690558; 1.277894846; 1.895821823; 25.200000763; 42.099998474; 0.699999988; 15; 2; 113049.000000000; 0; -0.649750829
11180.000000000; 461.444190000; 56.212254452; 8.862592357; 0.855670066; 0.954567940; 24.799999237; 42.099998474; 0.699999988; 15; 2; 113050.000000000; 1; -0.652611017
11190.000000000; 461.847160000; 56.212326278; 8.862493425; 0.614278247; 0.700746839; 24.799999237; 42.099998474; 0.699999988; 15; 2; 113050.000000000; 1; -0.654867291
11200.000000000; 462.250230000; 56.212397954; 8.862394143; 1.194679935; 1.218807101; 24.799999237; 42.099998474; 0.699999988; 15; 2; 113050.000000000; 1; -0.658146918
11210.000000000; 462.652740000; 56.212470062; 8.862294155; 0.512713123; 0.678448231; 24.799999237; 42.099998474; 0.699999988; 15; 2; 113051.000000000; 1; -0.656680048
11220.000000000; 463.055070000; 56.212542387; 8.862193430; 0.657380476; 0.859626506; 24.799999237; 42.099998474; 0.699999988; 15; 2; 113051.000000000; 1; -0.661239386
11230.000000000; 463.457700000; 56.212614518; 8.862092259; 0.525310106; 0.490902921; 24.799999237; 42.099998474; 0.699999988; 15; 2; 113052.000000000; 1; -0.657602549
11240.000000000; 463.856380000; 56.212686159; 8.861992633; 0.448948454; 0.556109987; 24.799999237; 42.099998474; 0.699999988; 15; 2; 113052.000000000; 1; -0.658839285
11250.000000000; 464.259370000; 56.212758485; 8.861891898; 0.474935394; 0.749051253; 24.799999237; 42.099998474; 0.699999988; 15; 2; 113052.000000000; 1; -0.659192324
11260.000000000; 464.662680000; 56.212830083; 8.861791273; 0.575371774; 0.747086032; 24.799999237; 42.099998474; 0.699999988; 15; 2; 113053.000000000; 1; -0.666424692
11270.000000000; 465.066130000; 56.212901167; 8.861690636; 0.792869986; 1.166701712; 24.799999237; 42.099998474; 0.699999988; 15; 2; 113053.000000000; 1; -0.667549968
11280.000000000; 465.469630000; 56.212972229; 8.861588983; 0.660799844; 0.714162011; 23.600000381; 42.099998474; 0.699999988; 15; 2; 113054.000000000; 0; -0.670528471
11290.000000000; 465.873130000; 56.213043570; 8.861487011; 0.564076056; 0.549506346; 23.600000381; 42.099998474; 0.699999988; 15; 2; 113054.000000000; 0; -0.672645688
11300.000000000; 466.276480000; 56.213114793; 8.861384774; 0.542995866; 0.418604191; 23.600000381; 42.099998474; 0.699999988; 15; 2; 113054.000000000; 0; -0.674761295
11310.000000000; 466.679710000; 56.213185652; 8.861282216; 0.638503250; 0.982180401; 23.200000763; 42.099998474; 0.699999988; 15; 2; 113055.000000000; 0; -0.678879380
11320.000000000; 467.082830000; 56.213256222; 8.861179513; 0.683251350; 0.581626050; 23.200000763; 42.099998474; 0.699999988; 15; 2; 113055.000000000; 0; -0.681970060
11330.000000000; 467.485960000; 56.213326684; 8.861076347; 0.308799036; 0.608326994; 22.899999619; 42.099998474; 0.699999988; 15; 2; 113056.000000000; 0; -0.680113792
11340.000000000; 467.884880000; 56.213396600; 8.860974325; 0.593246991; 0.500307621; 22.899999619; 42.099998474; 0.699999988; 15; 2; 113056.000000000; 0; -0.683303773
11350.000000000; 468.287650000; 56.213467015; 8.860870802; 0.370393022; 0.459335253; 22.899999619; 42.099998474; 0.699999988; 15; 2; 113056.000000000; 0; -0.687538505
11360.000000000; 468.690470000; 56.213536687; 8.860766575; 0.597855377; 0.590576633; 22.500000000; 42.099998474; 0.699999988; 15; 2; 113057.000000000; 0; -0.697140992
11370.000000000; 469.093290000; 56.213605858; 8.860661929; 0.384655648; 0.477075292; 22.500000000; 42.099998474; 0.699999988; 15; 2; 113057.000000000; 0; -0.701645851
11380.000000000; 469.496220000; 56.213674889; 8.860556540; 0.456880105; 0.536079778; 22.299999237; 42.099998474; 0.699999988; 15; 2; 113058.000000000; 0; -0.702789068
11390.000000000; 469.899390000; 56.213744199; 8.860450610; 0.671994767; 0.707056871; 22.299999237; 42.099998474; 0.699999988; 15; 2; 113058.000000000; 0; -0.705840111
11400.000000000; 470.302730000; 56.213813341; 8.860344326; 0.698121542; 0.707949158; 22.299999237; 42.099998474; 0.699999988; 15; 2; 113058.000000000; 0; -0.708797157
11410.000000000; 470.706160000; 56.213881675; 8.860237590; 0.487544614; 0.507852370; 22.000000000; 42.099998474; 0.699999988; 15; 2; 113059.000000000; 0; -0.717527807
11420.000000000; 471.109670000; 56.213949607; 8.860130733; 0.708903752; 0.696230949; 22.000000000; 42.099998474; 0.699999988; 15; 2; 113059.000000000; 0; -0.719871223
11430.000000000; 471.509220000; 56.214016791; 8.860024385; 0.483556954; 0.525103351; 21.700000763; 42.099998474; 0.699999988; 15; 2; 113100.000000000; 0; -0.722269356
11440.000000000; 471.912650000; 56.214084778; 8.859916366; 0.519002853; 0.632938398; 21.700000763; 42.099998474; 0.699999988; 15; 2; 113100.000000000; 0; -0.724887252
11450.000000000; 472.315990000; 56.214152605; 8.859808023; 0.558224049; 0.709404023; 21.700000763; 42.099998474; 0.699999988; 15; 2; 113100.000000000; 0; -0.727651358
11460.000000000; 472.719470000; 56.214220087; 8.859699850; 0.585532211; 0.470938504; 21.299999237; 42.099998474; 0.699999988; 15; 2; 113101.000000000; 0; -0.728185713
11470.000000000; 473.122740000; 56.214287330; 8.859591688; 0.904596663; 0.951126688; 21.299999237; 42.099998474; 0.699999988; 15; 2; 113101.000000000; 0; -0.731488585
11480.000000000; 473.526210000; 56.214354295; 8.859482836; 0.516880930; 0.879863934; 21.100000381; 42.099998474; 0.699999988; 15; 2; 113102.000000000; 0; -0.738471150
11490.000000000; 473.929510000; 56.214420915; 8.859373477; 0.701388097; 0.716691141; 21.100000381; 42.099998474; 0.699999988; 15; 2; 113102.000000000; 0; -0.741187632
11500.000000000; 474.332830000; 56.214487374; 8.859263800; 0.366203200; 0.572229500; 21.100000381; 42.099998474; 0.699999988; 15; 2; 113102.000000000; 0; -0.743762374
11510.000000000; 474.736130000; 56.214553974; 8.859153719; 0.584151159; 0.627341293; 20.700000763; 42.099998474; 0.699999988; 15; 2; 113103.000000000; 0; -0.743050337
11520.000000000; 475.135440000; 56.214619861; 8.859044636; 0.824043516; 0.793695614; 20.700000763; 42.099998474; 0.699999988; 15; 2; 113103.000000000; 0; -0.745285690
11530.000000000; 475.538800000; 56.214686395; 8.858934218; 0.592351969; 0.909477934; 20.399999619; 42.099998474; 0.699999988; 15; 2; 113104.000000000; 0; -0.741321027
11540.000000000; 475.942570000; 56.214753081; 8.858824095; 0.796814693; 0.759967476; 20.399999619; 42.099998474; 0.699999988; 15; 2; 113104.000000000; 0; -0.744357169
11550.000000000; 476.346220000; 56.214819585; 8.858713615; 0.810092333; 0.818793344; 20.399999619; 42.099998474; 0.699999988; 15; 2; 113104.000000000; 0; -0.747164547
11560.000000000; 476.750010000; 56.214885157; 8.858602791; 0.765939085; 0.678685336; 19.899999619; 42.099998474; 0.699999988; 15; 2; 113105.000000000; 0; -0.756019354
11570.000000000; 477.153520000; 56.214950400; 8.858491864; 0.488658537; 0.590204196; 19.899999619; 42.099998474; 0.699999988; 15; 2; 113105.000000000; 0; -0.758942485
11580.000000000; 477.557100000; 56.215015615; 8.858380276; 0.512407658; 0.628476521; 19.600000381; 42.099998474; 0.600000024; 16; 2; 113106.000000000; 0; -0.760179400
11590.000000000; 477.960630000; 56.215080937; 8.858268189; 0.586369170; 0.725846837; 19.600000381; 42.099998474; 0.600000024; 16; 2; 113106.000000000; 0; -0.763787448
11600.000000000; 478.364160000; 56.215146037; 8.858155687; 0.678693094; 0.816448194; 19.600000381; 42.099998474; 0.600000024; 16; 2; 113106.000000000; 0; -0.767112195
11610.000000000; 478.767410000; 56.215210748; 8.858042826; 0.683558583; 0.713111701; 19.399999619; 42.099998474; 0.600000024; 16; 2; 113107.000000000; 0; -0.771007657
11620.000000000; 479.166960000; 56.215274634; 8.857930976; 0.746943790; 0.869652913; 19.399999619; 42.099998474; 0.600000024; 16; 2; 113107.000000000; 0; -0.772745788
11630.000000000; 479.570690000; 56.215339227; 8.857817826; 0.624886666; 0.897337839; 19.200000763; 42.099998474; 0.600000024; 16; 2; 113108.000000000; 0; -0.769383788
11640.000000000; 479.974880000; 56.215403962; 8.857704831; 0.650412801; 0.585884227; 19.200000763; 42.099998474; 0.600000024; 16; 2; 113108.000000000; 0; -0.771605909
11650.000000000; 480.379230000; 56.215468535; 8.857591536; 0.634129241; 0.830376395; 19.200000763; 42.099998474; 0.600000024; 16; 2; 113108.000000000; 0; -0.774782002
11660.000000000; 480.784010000; 56.215532200; 8.857477697; 0.821383341; 0.854881478; 19.100000381; 42.099998474; 0.600000024; 16; 2; 113109.000000000; 0; -0.784005582
11670.000000000; 481.188940000; 56.215595598; 8.857363666; 0.852335855; 1.153393093; 19.100000381; 42.099998474; 0.600000024; 16; 2; 113109.000000000; 0; -0.786981940
11680.000000000; 481.593880000; 56.215658758; 8.857248902; 0.732973076; 0.961730929; 19.000000000; 42.099998474; 0.600000024; 16; 2; 113110.000000000; 0; -0.793391883
11690.000000000; 481.999040000; 56.215721636; 8.857133573; 0.872871108; 0.980080209; 19.000000000; 42.099998474; 0.600000024; 16; 2; 113110.000000000; 0; -0.797069430
11700.000000000; 482.404570000; 56.215784297; 8.857017861; 0.382066828; 0.601910569; 19.000000000; 42.099998474; 0.600000024; 16; 2; 113110.000000000; 0; -0.800072312
11710.000000000; 482.805960000; 56.215846613; 8.856903594; 0.510844296; 0.561267053; 18.899999619; 42.099998474; 0.600000024; 16; 2; 113111.000000000; 0; -0.795668006
11720.000000000; 483.211300000; 56.215909407; 8.856788042; 1.056946530; 1.188486282; 18.899999619; 42.099998474; 0.600000024; 16; 2; 113111.000000000; 0; -0.797992587
11730.000000000; 483.616840000; 56.215971615; 8.856671387; 0.489626589; 0.624060938; 18.799999237; 42.099998474; 0.600000024; 16; 2; 113112.000000000; 0; -0.813839018
11740.000000000; 484.022480000; 56.216033200; 8.856553873; 0.761304158; 0.732029045; 18.799999237; 42.099998474; 0.600000024; 16; 2; 113112.000000000; 0; -0.816337407
11750.000000000; 484.428320000; 56.216094625; 8.856435928; 0.815678684; 1.174280736; 18.899999619; 42.099998474; 0.600000024; 16; 2; 113113.000000000; 0; -0.802985132
11760.000000000; 484.834340000; 56.216157074; 8.856319178; 0.667870228; 0.877883853; 18.899999619; 42.099998474; 0.600000024; 16; 2; 113113.000000000; 0; -0.806658447
11770.000000000; 485.240580000; 56.216219276; 8.856202002; 0.564587403; 0.596351730; 18.899999619; 42.099998474; 0.600000024; 16; 2; 113113.000000000; 0; -0.810326457
11780.000000000; 485.646900000; 56.216280808; 8.856083651; 0.701219792; 0.912450707; 19.100000381; 42.099998474; 0.600000024; 16; 2; 113114.000000000; 0; -0.825035453
11790.000000000; 486.053190000; 56.216341773; 8.855964583; 0.560667710; 0.832147810; 19.100000381; 42.099998474; 0.600000024; 16; 2; 113114.000000000; 0; -0.828076065
11800.000000000; 486.459450000; 56.216402535; 8.855845085; 0.478010139; 0.555506594; 19.299999237; 42.099998474; 0.600000024; 16; 2; 113115.000000000; 0; -0.831933916
11810.000000000; 486.861580000; 56.216462284; 8.855726770; 0.363549416; 0.524512930; 19.299999237; 42.099998474; 0.600000024; 16; 2; 113115.000000000; 0; -0.834996164
11820.000000000; 487.267560000; 56.216522440; 8.855606927; 0.465649079; 0.661229897; 19.299999237; 42.099998474; 0.600000024; 16; 2; 113115.000000000; 0; -0.837910771
11830.000000000; 487.673190000; 56.216582633; 8.855487307; 0.712449211; 1.259193346; 19.500000000; 42.099998474; 0.600000024; 16; 2; 113116.000000000; 0; -0.833367109
11840.000000000; 488.078310000; 56.216642749; 8.855367890; 0.407392129; 0.519436322; 19.500000000; 42.099998474; 0.600000024; 16; 2; 113116.000000000; 0; -0.836687386
11850.000000000; 488.483140000; 56.216702605; 8.855247827; 0.458876126; 0.556112475; 19.600000381; 42.099998474; 0.600000024; 16; 2; 113117.000000000; 0; -0.846426010
11860.000000000; 488.887620000; 56.216762012; 8.855126771; 0.426965419; 0.610182010; 19.600000381; 42.099998474; 0.600000024; 16; 2; 113117.000000000; 0; -0.849116206
11870.000000000; 489.291780000; 56.216821230; 8.855005416; 0.510002003; 0.729619777; 19.600000381; 42.099998474; 0.600000024; 16; 2; 113117.000000000; 0; -0.851852536
11880.000000000; 489.695730000; 56.216880587; 8.854883388; 0.695254913; 0.900178835; 19.899999619; 42.099998474; 0.600000024; 16; 2; 113118.000000000; 0; -0.852500618
11890.000000000; 490.099520000; 56.216939824; 8.854760973; 0.684326289; 0.902989497; 19.899999619; 42.099998474; 0.600000024; 16; 2; 113118.000000000; 0; -0.856777310
11900.000000000; 490.499200000; 56.216998029; 8.854639263; 0.517018074; 0.775502218; 20.000000000; 42.099998474; 0.600000024; 16; 2; 113119.000000000; 0; -0.867046714
11910.000000000; 490.902800000; 56.217055946; 8.854516345; 0.754640238; 0.906076445; 20.000000000; 42.099998474; 0.600000024; 16; 2; 113119.000000000; 0; -0.868763387
11920.000000000; 491.306410000; 56.217113731; 8.854393227; 0.711930164; 0.854461955; 20.000000000; 42.099998474; 0.600000024; 16; 2; 113119.000000000; 0; -0.870725274
11930.000000000; 491.709980000; 56.217171175; 8.854269655; 0.522195544; 0.700410427; 20.200000763; 42.099998474; 0.600000024; 16; 2; 113120.000000000; 0; -0.875790358
